timestamp,active_power,reactive_power,current_r,current_s,current_t,voltage_rs,voltage_st,voltage_tr
2023-10-01 02:59:00+00:00,-22457.5078125,-17699.867903645834,66.37344719333333,71.39030561333334,125.10891372,234920.21666666667,235661.234375,236193.31875
2023-10-01 03:00:00+00:00,-20606.267578125,-18219.615234375,62.638073,70.013176,127.4207993,234929.671875,235661.234375,236274.859375
2023-10-01 03:01:00+00:00,-20176.555013020832,-18306.435677083333,62.092467273333334,70.013176,123.61841943333333,235024.91770833332,235768.53333333333,236299.359375
2023-10-01 03:02:00+00:00,-19746.842447916668,-18393.256119791666,61.54686154666666,70.013176,119.81603956666666,235120.16354166667,235875.83229166668,236323.859375
2023-10-01 03:03:00+00:00,-19317.1298828125,-18480.0765625,61.00125582,70.013176,116.0136597,235215.409375,235983.13125,236348.359375
2023-10-01 03:04:00+00:00,-18887.417317708332,-18566.897005208335,60.45565009333333,70.013176,112.21127983333334,235310.65520833334,236090.43020833333,236372.859375
2023-10-01 03:05:00+00:00,-18457.704752604168,-18653.717447916668,59.91004436666667,70.013176,108.40889996666667,235405.90104166666,236197.72916666666,236397.359375
2023-10-01 03:06:00+00:00,-18027.9921875,-18740.537890625,59.364438639999996,70.013176,104.6065201,235501.146875,236305.028125,236421.859375
2023-10-01 03:07:00+00:00,-17598.279622395832,-18827.358333333334,58.81883291333333,70.013176,100.80414023333333,235596.39270833333,236412.32708333334,236446.359375
2023-10-01 03:08:00+00:00,-17168.567057291668,-18914.178776041666,58.27322718666667,70.013176,97.00176036666667,235691.63854166667,236519.62604166666,236470.859375
2023-10-01 03:09:00+00:00,-16738.8544921875,-19000.99921875,57.72762146,70.013176,93.19938049999999,235786.884375,236626.925,236495.359375
2023-10-01 03:10:00+00:00,-16309.141927083332,-19087.819661458332,57.18201573333333,70.013176,89.39700063333333,235882.13020833334,236734.22395833334,236519.859375
2023-10-01 03:11:00+00:00,-15879.429361979166,-19174.640104166665,56.636410006666665,70.013176,85.59462076666667,235977.37604166666,236841.52291666667,236544.359375
2023-10-01 03:12:00+00:00,-15449.716796875,-19261.460546875,56.09080428,70.013176,81.7922409,236072.621875,236948.821875,236568.859375
2023-10-01 03:13:00+00:00,-15020.004231770832,-19348.280989583334,55.545198553333336,70.013176,77.98986103333334,236167.86770833333,237056.12083333332,236593.359375
2023-10-01 03:14:00+00:00,-14590.291666666666,-19435.101432291667,54.999592826666664,70.013176,74.18748116666666,236263.11354166668,237163.41979166667,236617.859375
2023-10-01 03:15:00+00:00,-14160.5791015625,-19521.921875,54.4539871,70.013176,70.3851013,236358.359375,237270.71875,236642.359375
2023-10-01 03:16:00+00:00,-14325.497265625,-19479.57265625,54.65262805333333,69.69403944,69.7719027,236387.80208333334,237270.71875,236642.68020833333
2023-10-01 03:17:00+00:00,-14490.4154296875,-19437.2234375,54.85126900666667,69.37490288000001,69.15870410000001,236417.24479166666,237270.71875,236643.00104166666
2023-10-01 03:18:00+00:00,-14655.33359375,-19394.87421875,55.04990996,69.05576632,68.5455055,236446.6875,237270.71875,236643.321875
2023-10-01 03:19:00+00:00,-14820.2517578125,-19352.525,55.24855091333333,68.73662976,67.9323069,236476.13020833334,237270.71875,236643.64270833333
2023-10-01 03:20:00+00:00,-14985.169921875,-19310.17578125,55.447191866666664,68.4174932,67.3191083,236505.57291666666,237270.71875,236643.96354166666
2023-10-01 03:21:00+00:00,-15150.0880859375,-19267.8265625,55.64583282,68.09835664,66.7059097,236535.015625,237270.71875,236644.284375
2023-10-01 03:22:00+00:00,-15315.00625,-19225.47734375,55.844473773333334,67.77922008,66.0927111,236564.45833333334,237270.71875,236644.60520833332
2023-10-01 03:23:00+00:00,-15479.9244140625,-19183.128125,56.043114726666666,67.46008352,65.4795125,236593.90104166666,237270.71875,236644.92604166668
2023-10-01 03:24:00+00:00,-15644.842578125,-19140.77890625,56.24175568,67.14094696,64.8663139,236623.34375,237270.71875,236645.246875
2023-10-01 03:25:00+00:00,-15809.7607421875,-19098.4296875,56.440396633333336,66.8218104,64.2531153,236652.78645833334,237270.71875,236645.56770833334
2023-10-01 03:26:00+00:00,-15974.67890625,-19056.08046875,56.63903758666667,66.50267384,63.6399167,236682.22916666666,237270.71875,236645.88854166667
2023-10-01 03:27:00+00:00,-16139.5970703125,-19013.73125,56.83767854,66.18353728,63.0267181,236711.671875,237270.71875,236646.209375
2023-10-01 03:28:00+00:00,-16304.515234375,-18971.38203125,57.03631949333333,65.86440071999999,62.4135195,236741.11458333334,237270.71875,236646.53020833334
2023-10-01 03:29:00+00:00,-16469.4333984375,-18929.0328125,57.23496044666667,65.54526416,61.8003209,236770.55729166666,237270.71875,236646.85104166667
2023-10-01 03:30:00+00:00,-16634.3515625,-18886.68359375,57.4336014,65.2261276,61.1871223,236800.0,237270.71875,236647.171875
2023-10-01 03:31:00+00:00,-17741.47109375,-18690.822786458335,59.30904136,65.2261276,61.421259013333334,236800.85,237272.14375,236602.5625
2023-10-01 03:32:00+00:00,-18848.590625,-18494.961979166666,61.18448132,65.2261276,61.65539572666667,236801.7,237273.56875,236557.953125
2023-10-01 03:33:00+00:00,-19955.71015625,-18299.101171875,63.05992128,65.2261276,61.889532439999996,236802.55,237274.99375,236513.34375
2023-10-01 03:34:00+00:00,-21062.8296875,-18103.240364583333,64.93536124,65.2261276,62.12366915333333,236803.4,237276.41875,236468.734375
2023-10-01 03:35:00+00:00,-22169.94921875,-17907.379557291668,66.8108012,65.2261276,62.357805866666666,236804.25,237277.84375,236424.125
2023-10-01 03:36:00+00:00,-23277.06875,-17711.51875,68.68624116000001,65.2261276,62.59194258,236805.1,237279.26875,236379.515625
2023-10-01 03:37:00+00:00,-24384.188281249997,-17515.657942708334,70.56168112,65.2261276,62.826079293333336,236805.95,237280.69375,236334.90625
2023-10-01 03:38:00+00:00,-25491.3078125,-17319.797135416666,72.43712108,65.2261276,63.060216006666664,236806.8,237282.11875,236290.296875
2023-10-01 03:39:00+00:00,-26598.42734375,-17123.936328125,74.31256104,65.2261276,63.29435272,236807.65,237283.54375,236245.6875
2023-10-01 03:40:00+00:00,-27705.546875,-16928.075520833332,76.188001,65.2261276,63.528489433333334,236808.5,237284.96875,236201.078125
2023-10-01 03:41:00+00:00,-28812.66640625,-16732.214713541667,78.06344096000001,65.2261276,63.76262614666667,236809.35,237286.39375,236156.46875
2023-10-01 03:42:00+00:00,-29919.785937499997,-16536.35390625,79.93888092,65.2261276,63.996762860000004,236810.2,237287.81875,236111.859375
2023-10-01 03:43:00+00:00,-31026.90546875,-16340.493098958334,81.81432088,65.2261276,64.23089957333333,236811.05,237289.24375,236067.25
2023-10-01 03:44:00+00:00,-32134.024999999998,-16144.632291666667,83.68976084,65.2261276,64.46503628666667,236811.9,237290.66875,236022.640625
2023-10-01 03:45:00+00:00,-33241.14453125,-15948.771484375,85.5652008,65.2261276,64.699173,236812.75,237292.09375,235978.03125
2023-10-01 03:46:00+00:00,-34720.0484375,-15583.344270833333,88.81201985333334,66.9545415,66.67947593333334,236765.64270833333,237248.47291666668,235955.62708333333
2023-10-01 03:47:00+00:00,-36198.95234375,-15217.917057291666,92.05883890666667,68.6829554,68.65977886666667,236718.53541666668,237204.85208333333,235933.22291666668
2023-10-01 03:48:00+00:00,-37677.85625,-14852.48984375,95.30565796,70.4113693,70.6400818,236671.428125,237161.23125,235910.81875
2023-10-01 03:49:00+00:00,-39156.76015625,-14487.062630208333,98.55247701333333,72.1397832,72.62038473333334,236624.32083333333,237117.61041666666,235888.41458333333
2023-10-01 03:50:00+00:00,-40635.6640625,-14121.635416666666,101.79929606666667,73.8681971,74.60068766666667,236577.21354166666,237073.98958333334,235866.01041666666
2023-10-01 03:51:00+00:00,-42114.56796875,-13756.208203125,105.04611512,75.596611,76.5809906,236530.10625,237030.36875,235843.60625
2023-10-01 03:52:00+00:00,-43593.471875,-13390.780989583334,108.29293417333334,77.3250249,78.56129353333333,236482.99895833334,236986.74791666667,235821.20208333334
2023-10-01 03:53:00+00:00,-45072.37578125,-13025.353776041666,111.53975322666668,79.0534388,80.54159646666668,236435.89166666666,236943.12708333333,235798.79791666666
2023-10-01 03:54:00+00:00,-46551.2796875,-12659.9265625,114.78657228,80.7818527,82.5218994,236388.784375,236899.50625,235776.39375
2023-10-01 03:55:00+00:00,-48030.18359375,-12294.499348958332,118.03339133333334,82.5102666,84.50220233333334,236341.67708333334,236855.88541666666,235753.98958333334
2023-10-01 03:56:00+00:00,-49509.0875,-11929.072135416667,121.28021038666668,84.2386805,86.48250526666666,236294.56979166667,236812.26458333334,235731.58541666667
2023-10-01 03:57:00+00:00,-50987.99140625,-11563.644921875,124.52702944,85.96709440000001,88.4628082,236247.4625,236768.64375,235709.18125
2023-10-01 03:58:00+00:00,-52466.8953125,-11198.217708333334,127.77384849333333,87.6955083,90.44311113333333,236200.35520833332,236725.02291666667,235686.77708333332
2023-10-01 03:59:00+00:00,-53945.799218750006,-10832.790494791667,131.0206675466667,89.42392219999999,92.42341406666667,236153.24791666667,236681.40208333332,235664.37291666667
2023-10-01 04:00:00+00:00,-55424.703125,-10467.36328125,134.2674866,91.1523361,94.403717,236106.140625,236637.78125,235641.96875
2023-10-01 04:01:00+00:00,-55869.83776041667,-10360.2166015625,135.30502525333335,95.27279458,97.65633032666666,236076.475,236616.27916666667,235637.13125
